"Season","Name","LastName","FirstName","Number","Teams","Position","ShootsCatches","Birthdate","CityOfBirth","CountryOfBirth","StateProvince","Nationality","Height","Weight","DraftYear","DraftRound","DraftOverall","GP","Started","W","L","Ties","OTL"
20112012,"Cory Schneider","Schneider","Cory",35,"VAN","G","L","1986-03-18","Marblehead","USA","MA","USA",75,205,2004,1,26,33,28,20,8,0,1
20122013,"Cory Schneider","Schneider","Cory",35,"VAN","G","L","1986-03-18","Marblehead","USA","MA","USA",75,205,2004,1,26,30,30,17,9,0,4
20132014,"Cory Schneider","Schneider","Cory",35,"NJD","G","L","1986-03-18","Marblehead","USA","MA","USA",75,205,2004,1,26,45,43,16,15,0,12
20142015,"Cory Schneider","Schneider","Cory",35,"NJD","G","L","1986-03-18","Marblehead","USA","MA","USA",75,205,2004,1,26,69,68,26,31,0,9
20152016,"Cory Schneider","Schneider","Cory",35,"NJD","G","L","1986-03-18","Marblehead","USA","MA","USA",75,205,2004,1,26,58,58,27,25,0,6
20022003,"Corey Schwab","Schwab","Corey",35,"NJD","G","L","1970-11-04","NorthBattleford","CAN","SK","CAN",72,180,1990,10,200,11,9,5,3,1,0
20032004,"Corey Schwab","Schwab","Corey",35,"NJD","G","L","1970-11-04","NorthBattleford","CAN","SK","CAN",72,180,1990,10,200,3,3,2,0,1,0
20062007,"Marek Schwarz","Schwarz","Marek",40,"STL","G","R","1986-04-01","MladaBoleslav","CZE",NA,"CZE",72,180,2004,1,17,2,1,0,1,0,0
20072008,"Marek Schwarz","Schwarz","Marek",40,"STL","G","R","1986-04-01","MladaBoleslav","CZE",NA,"CZE",72,180,2004,1,17,2,0,0,1,0,0
20082009,"Marek Schwarz","Schwarz","Marek",40,"STL","G","R","1986-04-01","MladaBoleslav","CZE",NA,"CZE",72,180,2004,1,17,2,0,0,0,0,0
20022003,"Travis Scott","Scott","Travis",45,"LAK","G","L","1975-09-14","Kanata","CAN","ON","CAN",74,162,NA,NA,NA,0,0,0,0,0,0
20112012,"Ben Scrivens","Scrivens","Ben",40,"TOR","G","L","1986-09-11","SpruceGrove","CAN","AB","CAN",74,181,NA,NA,NA,12,11,4,5,0,2
20122013,"Ben Scrivens","Scrivens","Ben",40,"TOR","G","L","1986-09-11","SpruceGrove","CAN","AB","CAN",74,181,NA,NA,NA,20,17,7,9,0,0
20132014,"Ben Scrivens","Scrivens","Ben",40,"LAK, EDM","G","L","1986-09-11","SpruceGrove","CAN","AB","CAN",74,181,NA,NA,NA,40,35,16,16,0,4
20142015,"Ben Scrivens","Scrivens","Ben",40,"EDM","G","L","1986-09-11","SpruceGrove","CAN","AB","CAN",74,181,NA,NA,NA,57,53,15,26,0,11
20152016,"Ben Scrivens","Scrivens","Ben",40,"MTL","G","L","1986-09-11","SpruceGrove","CAN","AB","CAN",74,181,NA,NA,NA,15,14,5,8,0,0
20022003,"Steve Shields","Shields","Steve",31,"BOS","G","L","1972-07-19","Toronto","CAN","ON","CAN",75,215,1991,5,101,36,34,12,13,9,0
20032004,"Steve Shields","Shields","Steve",31,"FLA","G","L","1972-07-19","Toronto","CAN","ON","CAN",75,215,1991,5,101,16,9,3,6,1,0
20052006,"Steve Shields","Shields","Steve",31,"ATL","G","L","1972-07-19","Toronto","CAN","ON","CAN",75,215,1991,5,101,5,5,1,2,0,1
20052006,"Jordan Sigalet","Sigalet","Jordan",57,"BOS","G","L","1981-02-19","NewWestminster","CAN","BC","CAN",73,180,2001,7,209,1,0,0,0,0,0
20132014,"Kent Simpson","Simpson","Kent",40,"CHI","G","L","1992-03-26","Edmonton","CAN","AB","CAN",74,209,2010,2,58,1,0,0,0,0,0
20142015,"Mackenzie Skapski","Skapski","Mackenzie",NA,"NYR","G","L","1994-06-15","Abbotsford","CAN","BC","CAN",75,197,2013,6,170,2,2,2,0,0,0
20022003,"Peter Skudra","Skudra","Peter",1,"VAN","G","L","1973-04-24","Riga","LVA",NA,"LVA",73,185,NA,NA,NA,23,20,9,5,6,0
20062007,"Mike Smith","Smith","Mike",41,"DAL","G","L","1982-03-22","Kingston","CAN","ON","CAN",76,215,2001,5,161,23,18,12,5,0,2
20072008,"Mike Smith","Smith","Mike",41,"DAL, TBL","G","L","1982-03-22","Kingston","CAN","ON","CAN",76,215,2001,5,161,34,32,15,19,0,0
20082009,"Mike Smith","Smith","Mike",41,"TBL","G","L","1982-03-22","Kingston","CAN","ON","CAN",76,215,2001,5,161,41,40,14,18,0,9
20092010,"Mike Smith","Smith","Mike",41,"TBL","G","L","1982-03-22","Kingston","CAN","ON","CAN",76,215,2001,5,161,42,36,13,18,0,7
20102011,"Mike Smith","Smith","Mike",41,"TBL","G","L","1982-03-22","Kingston","CAN","ON","CAN",76,215,2001,5,161,22,20,13,6,0,1
20112012,"Mike Smith","Smith","Mike",41,"PHX","G","L","1982-03-22","Kingston","CAN","ON","CAN",76,215,2001,5,161,67,67,38,18,0,10
20122013,"Mike Smith","Smith","Mike",41,"PHX","G","L","1982-03-22","Kingston","CAN","ON","CAN",76,215,2001,5,161,34,34,15,12,0,5
20132014,"Mike Smith","Smith","Mike",41,"PHX","G","L","1982-03-22","Kingston","CAN","ON","CAN",76,215,2001,5,161,62,61,27,21,0,10
20142015,"Mike Smith","Smith","Mike",41,"ARI","G","L","1982-03-22","Kingston","CAN","ON","CAN",76,215,2001,5,161,62,61,14,42,0,5
20152016,"Mike Smith","Smith","Mike",41,"ARI","G","L","1982-03-22","Kingston","CAN","ON","CAN",76,215,2001,5,161,32,32,15,13,0,2
20022003,"Garth Snow","Snow","Garth",30,"NYI","G","L","1969-07-28","Wrentham","USA","MA","USA",75,200,1987,6,114,43,37,16,17,5,0
20032004,"Garth Snow","Snow","Garth",30,"NYI","G","L","1969-07-28","Wrentham","USA","MA","USA",75,200,1987,6,114,39,34,14,15,5,0
20052006,"Garth Snow","Snow","Garth",30,"NYI","G","L","1969-07-28","Wrentham","USA","MA","USA",75,200,1987,6,114,20,16,4,13,0,1
20152016,"Garret Sparks","Sparks","Garret",40,"TOR","G","L","1993-06-28","Elmhurst","USA","IL","USA",74,210,2011,7,190,17,17,6,9,0,1
20102011,"Alex Stalock","Stalock","Alex",32,"SJS","G","L","1987-07-28","StPaul","USA","MN","USA",72,190,2005,4,112,1,0,1,0,0,0
20122013,"Alex Stalock","Stalock","Alex",32,"SJS","G","L","1987-07-28","StPaul","USA","MN","USA",72,190,2005,4,112,2,0,0,0,0,1
20132014,"Alex Stalock","Stalock","Alex",32,"SJS","G","L","1987-07-28","StPaul","USA","MN","USA",72,190,2005,4,112,24,18,12,5,0,2
20142015,"Alex Stalock","Stalock","Alex",32,"SJS","G","L","1987-07-28","StPaul","USA","MN","USA",72,190,2005,4,112,22,19,8,9,0,2
20152016,"Alex Stalock","Stalock","Alex",32,"SJS","G","L","1987-07-28","StPaul","USA","MN","USA",72,190,2005,4,112,13,9,3,5,0,2
20032004,"Rastislav Stana","Stana","Rastislav",1,"WSH","G","L","1980-01-10","Kosice","SVK",NA,"SVK",74,184,1998,7,193,6,3,1,2,0,0
20072008,"Tobias Stephan","Stephan","Tobias",31,"DAL","G","L","1984-01-21","Z√rich","CHE",NA,"CHE",74,180,2002,2,34,1,1,0,0,0,1
20082009,"Tobias Stephan","Stephan","Tobias",31,"DAL","G","L","1984-01-21","Z√rich","CHE",NA,"CHE",74,180,2002,2,34,10,5,1,3,0,1
20022003,"Jamie Storr","Storr","Jamie",35,"LAK","G","L","1975-12-28","Brampton","CAN","ON","CAN",74,200,1994,1,7,39,33,12,19,2,0
20032004,"Jamie Storr","Storr","Jamie",35,"CAR","G","L","1975-12-28","Brampton","CAN","ON","CAN",74,200,1994,1,7,14,8,0,8,2,0
20142015,"Malcolm Subban","Subban","Malcolm",70,"BOS","G","L","1993-12-21","Toronto","CAN","ON","CAN",74,200,2012,1,24,1,1,0,1,0,0
20132014,"Niklas Svedberg","Svedberg","Niklas",72,"BOS","G","L","1989-09-04","Sollentuna","SWE",NA,"SWE",72,176,NA,NA,NA,1,1,1,0,0,0
20142015,"Niklas Svedberg","Svedberg","Niklas",72,"BOS","G","L","1989-09-04","Sollentuna","SWE",NA,"SWE",72,176,NA,NA,NA,18,14,7,5,0,1
20022003,"Levente Szuper","Szuper","Levente",31,"CGY","G","L","1980-06-11","Budapest","HUN",NA,"HUN",70,178,2000,4,116,0,0,0,0,0,0
20132014,"Cam Talbot","Talbot","Cam",33,"NYR","G","L","1987-07-05","Caledonia","CAN","ON","CAN",75,193,NA,NA,NA,21,19,12,6,0,1
20142015,"Cam Talbot","Talbot","Cam",33,"NYR","G","L","1987-07-05","Caledonia","CAN","ON","CAN",75,193,NA,NA,NA,36,34,21,9,0,4
20152016,"Cam Talbot","Talbot","Cam",33,"EDM","G","L","1987-07-05","Caledonia","CAN","ON","CAN",75,193,NA,NA,NA,56,53,21,27,0,5
20112012,"Iiro Tarkki","Tarkki","Iiro",31,"ANA","G","L","1985-07-01","Rauma","FIN",NA,"FIN",74,190,NA,NA,NA,1,0,1,0,0,0
20072008,"Daniel Taylor","Taylor","Daniel",41,"LAK","G","L","1986-04-28","Plymouth","GBR",NA,"GBR",72,198,2004,7,221,1,0,0,0,0,0
20122013,"Daniel Taylor","Taylor","Daniel",41,"CGY","G","L","1986-04-28","Plymouth","GBR",NA,"GBR",72,198,2004,7,221,2,2,1,1,0,0
20022003,"Mikael Tellqvist","Tellqvist","Mikael",32,"TOR","G",NA,"1979-09-19","Sundbyberg","SWE",NA,"SWE",72,189,2000,3,70,3,1,1,1,0,0
20032004,"Mikael Tellqvist","Tellqvist","Mikael",32,"TOR","G",NA,"1979-09-19","Sundbyberg","SWE",NA,"SWE",72,189,2000,3,70,11,10,5,3,2,0
20052006,"Mikael Tellqvist","Tellqvist","Mikael",32,"TOR","G",NA,"1979-09-19","Sundbyberg","SWE",NA,"SWE",72,189,2000,3,70,25,22,10,11,0,2
20062007,"Mikael Tellqvist","Tellqvist","Mikael",32,"TOR, PHX","G",NA,"1979-09-19","Sundbyberg","SWE",NA,"SWE",72,189,2000,3,70,31,27,11,12,0,3
20072008,"Mikael Tellqvist","Tellqvist","Mikael",32,"PHX","G",NA,"1979-09-19","Sundbyberg","SWE",NA,"SWE",72,189,2000,3,70,22,17,9,8,0,2
20082009,"Mikael Tellqvist","Tellqvist","Mikael",32,"PHX, BUF","G",NA,"1979-09-19","Sundbyberg","SWE",NA,"SWE",72,189,2000,3,70,21,16,9,6,0,1
20022003,"Jose Theodore","Theodore","Jose",60,"MTL","G","R","1976-09-13","Laval","CAN","QC","CAN",71,172,1994,2,44,57,57,20,31,6,0
20032004,"Jose Theodore","Theodore","Jose",60,"MTL","G","R","1976-09-13","Laval","CAN","QC","CAN",71,172,1994,2,44,67,66,33,28,5,0
20052006,"Jose Theodore","Theodore","Jose",60,"MTL, COL","G","R","1976-09-13","Laval","CAN","QC","CAN",71,172,1994,2,44,43,41,18,18,0,6
20062007,"Jose Theodore","Theodore","Jose",60,"COL","G","R","1976-09-13","Laval","CAN","QC","CAN",71,172,1994,2,44,33,29,13,15,0,1
20072008,"Jose Theodore","Theodore","Jose",60,"COL","G","R","1976-09-13","Laval","CAN","QC","CAN",71,172,1994,2,44,53,52,28,21,0,3
20082009,"Jose Theodore","Theodore","Jose",60,"WSH","G","R","1976-09-13","Laval","CAN","QC","CAN",71,172,1994,2,44,57,55,32,17,0,5
20092010,"Jose Theodore","Theodore","Jose",60,"WSH","G","R","1976-09-13","Laval","CAN","QC","CAN",71,172,1994,2,44,47,43,30,7,0,7
20102011,"Jose Theodore","Theodore","Jose",60,"MIN","G","R","1976-09-13","Laval","CAN","QC","CAN",71,172,1994,2,44,32,29,15,11,0,3
20112012,"Jose Theodore","Theodore","Jose",60,"FLA","G","R","1976-09-13","Laval","CAN","QC","CAN",71,172,1994,2,44,53,51,22,16,0,11
20122013,"Jose Theodore","Theodore","Jose",60,"FLA","G","R","1976-09-13","Laval","CAN","QC","CAN",71,172,1994,2,44,15,14,4,6,0,3
20022003,"Jocelyn Thibault","Thibault","Jocelyn",35,"CHI","G","L","1975-01-12","Montreal","CAN","QC","CAN",71,169,1993,1,10,62,62,26,28,7,0
20032004,"Jocelyn Thibault","Thibault","Jocelyn",35,"CHI","G","L","1975-01-12","Montreal","CAN","QC","CAN",71,169,1993,1,10,14,14,5,7,2,0
20052006,"Jocelyn Thibault","Thibault","Jocelyn",35,"PIT","G","L","1975-01-12","Montreal","CAN","QC","CAN",71,169,1993,1,10,16,13,1,9,0,3
20062007,"Jocelyn Thibault","Thibault","Jocelyn",35,"PIT","G","L","1975-01-12","Montreal","CAN","QC","CAN",71,169,1993,1,10,22,17,7,8,0,2
20072008,"Jocelyn Thibault","Thibault","Jocelyn",35,"BUF","G","L","1975-01-12","Montreal","CAN","QC","CAN",71,169,1993,1,10,12,7,3,4,0,2
20112012,"Brad Thiessen","Thiessen","Brad",35,"PIT","G","L","1986-03-19","Aldergrove","CAN","BC","CAN",72,180,NA,NA,NA,5,4,3,1,0,0
20022003,"Tim Thomas","Thomas","Tim",30,"BOS","G","L","1974-04-15","Flint","USA","MI","USA",71,201,1994,9,217,4,3,3,1,0,0
20052006,"Tim Thomas","Thomas","Tim",30,"BOS","G","L","1974-04-15","Flint","USA","MI","USA",71,201,1994,9,217,38,35,12,13,0,10
20062007,"Tim Thomas","Thomas","Tim",30,"BOS","G","L","1974-04-15","Flint","USA","MI","USA",71,201,1994,9,217,66,62,30,29,0,4
20072008,"Tim Thomas","Thomas","Tim",30,"BOS","G","L","1974-04-15","Flint","USA","MI","USA",71,201,1994,9,217,57,55,28,19,0,6
20082009,"Tim Thomas","Thomas","Tim",30,"BOS","G","L","1974-04-15","Flint","USA","MI","USA",71,201,1994,9,217,54,54,36,11,0,7
20092010,"Tim Thomas","Thomas","Tim",30,"BOS","G","L","1974-04-15","Flint","USA","MI","USA",71,201,1994,9,217,43,43,17,18,0,8
20102011,"Tim Thomas","Thomas","Tim",30,"BOS","G","L","1974-04-15","Flint","USA","MI","USA",71,201,1994,9,217,57,55,35,11,0,9
20112012,"Tim Thomas","Thomas","Tim",30,"BOS","G","L","1974-04-15","Flint","USA","MI","USA",71,201,1994,9,217,59,55,35,19,0,1
20132014,"Tim Thomas","Thomas","Tim",30,"FLA, DAL","G","L","1974-04-15","Flint","USA","MI","USA",71,201,1994,9,217,48,46,18,24,0,4
20052006,"Hannu Toivonen","Toivonen","Hannu",33,"BOS","G","L","1984-05-18","Kalvola","FIN",NA,"FIN",74,200,2002,1,29,20,19,9,5,0,4
20062007,"Hannu Toivonen","Toivonen","Hannu",33,"BOS","G","L","1984-05-18","Kalvola","FIN",NA,"FIN",74,200,2002,1,29,18,14,3,9,0,1
20072008,"Hannu Toivonen","Toivonen","Hannu",33,"STL","G","L","1984-05-18","Kalvola","FIN",NA,"FIN",74,200,2002,1,29,23,17,6,10,0,5
20092010,"Dustin Tokarski","Tokarski","Dustin",30,"TBL","G","L","1989-09-16","Watson","CAN","SK","CAN",72,205,2008,5,122,2,0,0,0,0,0
20112012,"Dustin Tokarski","Tokarski","Dustin",30,"TBL","G","L","1989-09-16","Watson","CAN","SK","CAN",72,205,2008,5,122,5,5,1,3,0,1
20132014,"Dustin Tokarski","Tokarski","Dustin",30,"MTL","G","L","1989-09-16","Watson","CAN","SK","CAN",72,205,2008,5,122,3,2,2,0,0,0
20142015,"Dustin Tokarski","Tokarski","Dustin",30,"MTL","G","L","1989-09-16","Watson","CAN","SK","CAN",72,205,2008,5,122,17,16,6,6,0,4
20152016,"Dustin Tokarski","Tokarski","Dustin",30,"MTL","G","L","1989-09-16","Watson","CAN","SK","CAN",72,205,2008,5,122,6,4,1,3,0,0
20082009,"Josh Tordjman","Tordjman","Josh",42,"PHX","G",NA,"1985-01-11","Montreal","CAN","QC","CAN",73,156,NA,NA,NA,2,2,0,2,0,0
20022003,"Vesa Toskala","Toskala","Vesa",35,"SJS","G","L","1977-05-20","Tampere","FIN",NA,"FIN",70,198,1995,4,90,11,9,4,3,1,0
20032004,"Vesa Toskala","Toskala","Vesa",35,"SJS","G","L","1977-05-20","Tampere","FIN",NA,"FIN",70,198,1995,4,90,28,24,12,8,4,0
20052006,"Vesa Toskala","Toskala","Vesa",35,"SJS","G","L","1977-05-20","Tampere","FIN",NA,"FIN",70,198,1995,4,90,37,33,23,7,0,4
20062007,"Vesa Toskala","Toskala","Vesa",35,"SJS","G","L","1977-05-20","Tampere","FIN",NA,"FIN",70,198,1995,4,90,38,33,26,10,0,1
20072008,"Vesa Toskala","Toskala","Vesa",35,"TOR","G","L","1977-05-20","Tampere","FIN",NA,"FIN",70,198,1995,4,90,66,64,33,25,0,6
20082009,"Vesa Toskala","Toskala","Vesa",35,"TOR","G","L","1977-05-20","Tampere","FIN",NA,"FIN",70,198,1995,4,90,53,53,22,17,0,11
20092010,"Vesa Toskala","Toskala","Vesa",35,"TOR, CGY","G","L","1977-05-20","Tampere","FIN",NA,"FIN",70,198,1995,4,90,32,26,9,12,0,3
20152016,"Niklas Treutle","Treutle","Niklas",60,"ARI","G",NA,"1991-04-29","Nuremberg","DEU",NA,NA,74,185,NA,NA,NA,2,1,0,1,0,0
20022003,"Ron Tugnutt","Tugnutt","Ron",31,"DAL","G","L","1967-10-22","Scarborough","CAN","ON","CAN",71,165,1986,4,81,31,29,15,10,5,0
20032004,"Ron Tugnutt","Tugnutt","Ron",31,"DAL","G","L","1967-10-22","Scarborough","CAN","ON","CAN",71,165,1986,4,81,11,9,3,7,0,0
20022003,"Marty Turco","Turco","Marty",1,"DAL","G","L","1975-08-13","SaultSteMarie","CAN","ON","CAN",71,184,1994,5,124,55,52,31,10,10,0
20032004,"Marty Turco","Turco","Marty",1,"DAL","G","L","1975-08-13","SaultSteMarie","CAN","ON","CAN",71,184,1994,5,124,73,72,37,21,13,0
20052006,"Marty Turco","Turco","Marty",1,"DAL","G","L","1975-08-13","SaultSteMarie","CAN","ON","CAN",71,184,1994,5,124,68,67,41,19,0,5
20062007,"Marty Turco","Turco","Marty",1,"DAL","G","L","1975-08-13","SaultSteMarie","CAN","ON","CAN",71,184,1994,5,124,67,64,38,20,0,5
20072008,"Marty Turco","Turco","Marty",1,"DAL","G","L","1975-08-13","SaultSteMarie","CAN","ON","CAN",71,184,1994,5,124,62,60,32,21,0,6
20082009,"Marty Turco","Turco","Marty",1,"DAL","G","L","1975-08-13","SaultSteMarie","CAN","ON","CAN",71,184,1994,5,124,74,74,33,31,0,10
20092010,"Marty Turco","Turco","Marty",1,"DAL","G","L","1975-08-13","SaultSteMarie","CAN","ON","CAN",71,184,1994,5,124,53,52,22,20,0,11
20102011,"Marty Turco","Turco","Marty",1,"CHI","G","L","1975-08-13","SaultSteMarie","CAN","ON","CAN",71,184,1994,5,124,29,27,11,11,0,3
20112012,"Marty Turco","Turco","Marty",1,"BOS","G","L","1975-08-13","SaultSteMarie","CAN","ON","CAN",71,184,1994,5,124,5,4,2,2,0,0
20022003,"Roman Turek","Turek","Roman",1,"CGY","G","R","1970-05-21","Strak","CZE",NA,"CZE",76,222,1990,6,113,65,65,27,29,9,0
20032004,"Roman Turek","Turek","Roman",1,"CGY","G","R","1970-05-21","Strak","CZE",NA,"CZE",76,222,1990,6,113,18,18,6,11,0,0
20152016,"Linus Ullmark","Ullmark","Linus",35,"BUF","G","L","1993-07-31","Lugnvik","SWE",NA,"SWE",76,212,2012,6,163,20,20,8,10,0,2
20032004,"Matt Underhill","Underhill","Matt",40,"CHI","G","L","1979-09-16","CampbellRiver","CAN","BC","CAN",74,220,1999,6,170,1,1,0,1,0,0
20022003,"Steve Valiquette","Valiquette","Steve",40,"NYI","G","L","1977-08-20","Etobicoke","CAN","ON","CAN",78,210,1996,8,190,0,0,0,0,0,0
20032004,"Steve Valiquette","Valiquette","Steve",40,"EDM, NYR","G","L","1977-08-20","Etobicoke","CAN","ON","CAN",78,210,1996,8,190,3,2,1,1,0,0
20062007,"Steve Valiquette","Valiquette","Steve",40,"NYR","G","L","1977-08-20","Etobicoke","CAN","ON","CAN",78,210,1996,8,190,3,1,1,2,0,0
20072008,"Steve Valiquette","Valiquette","Steve",40,"NYR","G","L","1977-08-20","Etobicoke","CAN","ON","CAN",78,210,1996,8,190,13,10,5,3,0,3
20082009,"Steve Valiquette","Valiquette","Steve",40,"NYR","G","L","1977-08-20","Etobicoke","CAN","ON","CAN",78,210,1996,8,190,15,12,5,5,0,2
20092010,"Steve Valiquette","Valiquette","Steve",40,"NYR","G","L","1977-08-20","Etobicoke","CAN","ON","CAN",78,210,1996,8,190,6,5,2,3,0,0
20082009,"Semyon Varlamov","Varlamov","Semyon",1,"WSH","G","L","1988-04-27","Samara","RUS",NA,"RUS",74,209,2006,1,23,6,5,4,0,0,1
20092010,"Semyon Varlamov","Varlamov","Semyon",1,"WSH","G","L","1988-04-27","Samara","RUS",NA,"RUS",74,209,2006,1,23,26,23,15,4,0,6
20102011,"Semyon Varlamov","Varlamov","Semyon",1,"WSH","G","L","1988-04-27","Samara","RUS",NA,"RUS",74,209,2006,1,23,27,25,11,9,0,5
20112012,"Semyon Varlamov","Varlamov","Semyon",1,"COL","G","L","1988-04-27","Samara","RUS",NA,"RUS",74,209,2006,1,23,53,52,26,24,0,3
20122013,"Semyon Varlamov","Varlamov","Semyon",1,"COL","G","L","1988-04-27","Samara","RUS",NA,"RUS",74,209,2006,1,23,35,33,11,21,0,3
20132014,"Semyon Varlamov","Varlamov","Semyon",1,"COL","G","L","1988-04-27","Samara","RUS",NA,"RUS",74,209,2006,1,23,63,60,41,14,0,6
20142015,"Semyon Varlamov","Varlamov","Semyon",1,"COL","G","L","1988-04-27","Samara","RUS",NA,"RUS",74,209,2006,1,23,57,57,28,20,0,8
20152016,"Semyon Varlamov","Varlamov","Semyon",1,"COL","G","L","1988-04-27","Samara","RUS",NA,"RUS",74,209,2006,1,23,57,57,27,25,0,3
20142015,"Andrei Vasilevskiy","Vasilevskiy","Andrei",88,"TBL","G","L","1994-07-25","Tyumen","RUS",NA,"RUS",75,207,2012,1,19,16,13,7,5,0,1
20152016,"Andrei Vasilevskiy","Vasilevskiy","Andrei",88,"TBL","G","L","1994-07-25","Tyumen","RUS",NA,"RUS",75,207,2012,1,19,24,21,11,10,0,0
20132014,"Mark Visentin","Visentin","Mark",29,"PHX","G","L","1992-08-07","Hamilton","CAN","ON","CAN",74,201,2010,1,27,1,1,0,1,0,0
20022003,"Tomas Vokoun","Vokoun","Tomas",92,"NSH","G","R","1976-07-02","KarlovyVary","CZE",NA,"CZE",73,210,1994,9,226,69,68,25,31,11,0
20032004,"Tomas Vokoun","Vokoun","Tomas",92,"NSH","G","R","1976-07-02","KarlovyVary","CZE",NA,"CZE",73,210,1994,9,226,73,73,34,29,10,0
20052006,"Tomas Vokoun","Vokoun","Tomas",92,"NSH","G","R","1976-07-02","KarlovyVary","CZE",NA,"CZE",73,210,1994,9,226,61,60,36,18,0,7
20062007,"Tomas Vokoun","Vokoun","Tomas",92,"NSH","G","R","1976-07-02","KarlovyVary","CZE",NA,"CZE",73,210,1994,9,226,44,44,27,12,0,4
20072008,"Tomas Vokoun","Vokoun","Tomas",92,"FLA","G","R","1976-07-02","KarlovyVary","CZE",NA,"CZE",73,210,1994,9,226,69,69,30,29,0,8
20082009,"Tomas Vokoun","Vokoun","Tomas",92,"FLA","G","R","1976-07-02","KarlovyVary","CZE",NA,"CZE",73,210,1994,9,226,59,55,26,23,0,6
20092010,"Tomas Vokoun","Vokoun","Tomas",92,"FLA","G","R","1976-07-02","KarlovyVary","CZE",NA,"CZE",73,210,1994,9,226,63,62,23,28,0,11
20102011,"Tomas Vokoun","Vokoun","Tomas",92,"FLA","G","R","1976-07-02","KarlovyVary","CZE",NA,"CZE",73,210,1994,9,226,57,57,22,28,0,5
20112012,"Tomas Vokoun","Vokoun","Tomas",92,"WSH","G","R","1976-07-02","KarlovyVary","CZE",NA,"CZE",73,210,1994,9,226,48,46,25,17,0,2
20122013,"Tomas Vokoun","Vokoun","Tomas",92,"PIT","G","R","1976-07-02","KarlovyVary","CZE",NA,"CZE",73,210,1994,9,226,20,17,13,4,0,0
20062007,"Michael Wall","Wall","Michael",31,"ANA","G","L","1985-07-25","Telkwa","CAN","BC","CAN",74,209,NA,NA,NA,4,3,2,2,0,0
20052006,"Cam Ward","Ward","Cam",30,"CAR","G","L","1984-02-29","Saskatoon","CAN","SK","CAN",73,185,2002,1,25,28,25,14,8,0,2
20062007,"Cam Ward","Ward","Cam",30,"CAR","G","L","1984-02-29","Saskatoon","CAN","SK","CAN",73,185,2002,1,25,60,59,30,21,0,6
20072008,"Cam Ward","Ward","Cam",30,"CAR","G","L","1984-02-29","Saskatoon","CAN","SK","CAN",73,185,2002,1,25,69,67,37,25,0,5
20082009,"Cam Ward","Ward","Cam",30,"CAR","G","L","1984-02-29","Saskatoon","CAN","SK","CAN",73,185,2002,1,25,68,68,39,23,0,5
20092010,"Cam Ward","Ward","Cam",30,"CAR","G","L","1984-02-29","Saskatoon","CAN","SK","CAN",73,185,2002,1,25,47,45,18,23,0,5
20102011,"Cam Ward","Ward","Cam",30,"CAR","G","L","1984-02-29","Saskatoon","CAN","SK","CAN",73,185,2002,1,25,74,74,37,26,0,10
20112012,"Cam Ward","Ward","Cam",30,"CAR","G","L","1984-02-29","Saskatoon","CAN","SK","CAN",73,185,2002,1,25,68,68,30,23,0,13
20122013,"Cam Ward","Ward","Cam",30,"CAR","G","L","1984-02-29","Saskatoon","CAN","SK","CAN",73,185,2002,1,25,17,16,9,6,0,1
20132014,"Cam Ward","Ward","Cam",30,"CAR","G","L","1984-02-29","Saskatoon","CAN","SK","CAN",73,185,2002,1,25,30,28,10,12,0,6
20142015,"Cam Ward","Ward","Cam",30,"CAR","G","L","1984-02-29","Saskatoon","CAN","SK","CAN",73,185,2002,1,25,51,50,22,24,0,5
20152016,"Cam Ward","Ward","Cam",30,"CAR","G","L","1984-02-29","Saskatoon","CAN","SK","CAN",73,185,2002,1,25,52,51,23,17,0,10
20152016,"Scott Wedgewood","Wedgewood","Scott",31,"NJD","G","L","1992-08-14","Etobicoke","CAN","ON","CAN",74,195,2010,3,84,4,4,2,1,0,1
20022003,"Kevin Weekes","Weekes","Kevin",1,"CAR","G","L","1975-04-04","Toronto","CAN","ON","CAN",74,215,1993,2,41,51,49,14,24,9,0
20032004,"Kevin Weekes","Weekes","Kevin",1,"CAR","G","L","1975-04-04","Toronto","CAN","ON","CAN",74,215,1993,2,41,66,65,23,30,11,0
20052006,"Kevin Weekes","Weekes","Kevin",1,"NYR","G","L","1975-04-04","Toronto","CAN","ON","CAN",74,215,1993,2,41,32,32,14,14,0,3
20062007,"Kevin Weekes","Weekes","Kevin",1,"NYR","G","L","1975-04-04","Toronto","CAN","ON","CAN",74,215,1993,2,41,14,12,4,6,0,2
20072008,"Kevin Weekes","Weekes","Kevin",1,"NJD","G","L","1975-04-04","Toronto","CAN","ON","CAN",74,215,1993,2,41,9,5,2,2,0,1
20082009,"Kevin Weekes","Weekes","Kevin",1,"NJD","G","L","1975-04-04","Toronto","CAN","ON","CAN",74,215,1993,2,41,16,13,7,5,0,0
20072008,"Tyler Weiman","Weiman","Tyler",30,"COL","G","L","1984-06-05","Saskatoon","CAN","SK","CAN",71,180,2002,5,164,1,0,0,0,0,0
20152016,"Roman Will","Will","Roman",35,"COL","G","L","1992-05-22","Plzen","CZE",NA,"CZE",73,195,NA,NA,NA,1,0,0,0,0,0
20032004,"Matthew Yeats","Yeats","Matthew",31,"WSH","G","L","1979-04-06","Innisfai","CAN","AB","CAN",72,181,1998,9,248,5,4,1,3,0,0
